event_id,event_timestamp,event_name,event_type,customer_identifier,session_id,attempt_id,channel,device_type,os,network_type,step_name,step_sequence,status,error_code,location_raw,ingestion_timestamp,source_system
7946,2026-03-22 04:54:33.993875,personal_details,progress,+27836671760,S2975,A3178,Mobile App,Android,Android 11,4G,personal_details,4,success,,Durban,2026-03-28 10:44:33.993875,app
7947,2026-03-24 09:15:33.993875,kyc_upload,progress,+27834494006,S766,A2848,Branch,ios,Android 11,4G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:33.993875,app
7948,2026-03-23 04:50:33.993875,start,progress,+27839080360,S2812,A736,USSD,Android,ios 26,4G,start,1,fail,,Cape town,2026-03-28 10:44:33.993875,app
7949,2026-03-27 18:06:33.993875,account_created,progress,+27833923540,S1257,A2463,USSD,ios,ios 26,3G,account_created,6,fail,,johannesburg,2026-03-28 10:44:33.993875,app
7950,2026-03-25 07:10:33.993875,otp,progress,+27837923321,S757,A4028,Branch,ios,ios 26,3G,otp,3,abandon,,Durban,2026-03-28 10:44:33.993875,app
7951,2026-03-26 09:22:33.993875,otp,progress,+27834337937,S1704,A3534,Web,Android,Android 11,3G,otp,3,success,,johannesburg,2026-03-28 10:44:33.993875,app
7952,2026-03-23 13:29:33.993875,kyc_upload,progress,+27838480090,S2919,A4736,Mobile App,ios,Android 11,3G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:33.993875,app
7953,2026-03-27 21:02:33.993875,otp,progress,+27836124235,S214,A295,USSD,Android,ios 26,4G,otp,3,abandon,,Durban,2026-03-28 10:44:33.993875,app
7954,2026-03-23 09:05:33.993875,phone_entry,progress,+27835393720,S2945,A4948,Web,Android,Android 11,4G,phone_entry,2,fail,,Durban,2026-03-28 10:44:33.993875,app
7955,2026-03-22 02:35:33.993875,otp,progress,+27838425396,S1987,A3676,Mobile App,ios,Android 11,3G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.993875,app
7956,2026-03-22 04:02:33.993875,phone_entry,progress,+27833980309,S611,A205,Branch,ios,ios 26,3G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:33.993875,app
7957,2026-03-27 07:05:33.993875,account_created,progress,+27836869118,S909,A389,USSD,Android,ios 26,3G,account_created,6,success,,Cape town,2026-03-28 10:44:33.993875,app
7958,2026-03-28 03:40:33.993875,phone_entry,progress,+27837049008,S1753,A3691,Web,Android,ios 26,4G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:33.993875,app
7959,2026-03-25 11:36:33.993875,start,progress,+27834608231,S1055,A2302,Web,Android,Android 11,4G,start,1,success,,Durban,2026-03-28 10:44:33.993875,app
7960,2026-03-21 22:52:33.993875,otp,progress,+27835712602,S2111,A3288,Branch,ios,ios 26,4G,otp,3,success,,Durban,2026-03-28 10:44:33.993875,app
7961,2026-03-26 16:42:33.993875,start,progress,+27839924660,S2147,A1240,Web,Android,Android 11,4G,start,1,fail,,Durban,2026-03-28 10:44:33.993875,app
7962,2026-03-24 08:37:33.993875,phone_entry,progress,+27832644028,S1297,A4900,Web,ios,ios 26,4G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:33.993875,app
7963,2026-03-24 23:04:33.993875,start,progress,+27833113533,S991,A3957,Mobile App,Android,Android 11,3G,start,1,fail,,johannesburg,2026-03-28 10:44:33.993875,app
7964,2026-03-23 07:39:33.993875,kyc_upload,progress,+27838386425,S2423,A1227,Branch,Android,Android 11,4G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:33.993875,app
7965,2026-03-21 17:03:33.993875,otp,progress,+27837129885,S226,A3218,Branch,ios,Android 11,4G,otp,3,abandon,,Cape town,2026-03-28 10:44:33.993875,app
7966,2026-03-22 23:29:33.993875,account_created,progress,+27832151420,S2348,A810,Web,ios,Android 11,3G,account_created,6,success,,johannesburg,2026-03-28 10:44:33.993875,app
7967,2026-03-24 02:33:33.993875,account_created,progress,+27833957375,S2844,A2358,Web,ios,ios 26,4G,account_created,6,abandon,,Cape town,2026-03-28 10:44:33.993875,app
7968,2026-03-26 13:12:33.993875,kyc_upload,progress,+27834923614,S1065,A4330,Mobile App,Android,Android 11,3G,kyc_upload,5,success,,Durban,2026-03-28 10:44:33.993875,app
7969,2026-03-25 22:02:33.993875,kyc_upload,progress,+27835296260,S2966,A3632,Web,Android,ios 26,3G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
7970,2026-03-22 20:45:33.993875,personal_details,progress,+27836635238,S2847,A1080,Web,Android,Android 11,4G,personal_details,4,success,,Durban,2026-03-28 10:44:33.993875,app
7971,2026-03-27 07:59:33.993875,account_created,progress,+27835321207,S1561,A730,Mobile App,ios,Android 11,4G,account_created,6,success,,Durban,2026-03-28 10:44:33.993875,app
7972,2026-03-22 16:32:33.993875,account_created,progress,+27834421353,S32,A2450,Web,ios,ios 26,3G,account_created,6,abandon,,Durban,2026-03-28 10:44:33.993875,app
7973,2026-03-22 08:51:33.993875,account_created,progress,+27837861793,S2398,A3273,Mobile App,ios,Android 11,4G,account_created,6,success,,Cape town,2026-03-28 10:44:33.993875,app
7974,2026-03-25 22:24:33.993875,start,progress,+27831667169,S1689,A4857,Mobile App,Android,Android 11,4G,start,1,abandon,,Cape town,2026-03-28 10:44:33.993875,app
7975,2026-03-26 03:57:33.993875,otp,progress,+27836011004,S695,A2640,Mobile App,ios,ios 26,3G,otp,3,abandon,,Durban,2026-03-28 10:44:33.993875,app
7976,2026-03-27 16:15:33.993875,start,progress,+27836391432,S332,A2241,Web,ios,Android 11,4G,start,1,success,,Cape town,2026-03-28 10:44:33.993875,app
7977,2026-03-22 04:05:33.993875,personal_details,progress,+27838630424,S472,A3371,Mobile App,ios,Android 11,3G,personal_details,4,fail,,Cape town,2026-03-28 10:44:33.993875,app
7978,2026-03-24 09:23:33.993875,kyc_upload,progress,+27833683052,S886,A695,Branch,Android,Android 11,4G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:33.993875,app
7979,2026-03-28 07:18:33.993875,otp,progress,+27838732838,S2094,A4452,Web,Android,ios 26,3G,otp,3,success,,Cape town,2026-03-28 10:44:33.993875,app
7980,2026-03-24 03:10:33.993875,otp,progress,+27831886476,S754,A898,Mobile App,Android,ios 26,3G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.993875,app
7981,2026-03-22 14:14:33.993875,account_created,progress,+27832560565,S2554,A3198,Web,Android,ios 26,3G,account_created,6,abandon,,Cape town,2026-03-28 10:44:33.993875,app
7982,2026-03-22 00:07:33.993875,start,progress,+27831952672,S489,A4395,USSD,ios,Android 11,3G,start,1,abandon,,Durban,2026-03-28 10:44:33.993875,app
7983,2026-03-23 19:15:33.993875,otp,progress,+27836046456,S345,A2375,Branch,Android,Android 11,3G,otp,3,fail,,Durban,2026-03-28 10:44:33.993875,app
7984,2026-03-28 02:06:33.993875,phone_entry,progress,+27836064353,S2265,A4549,Branch,Android,Android 11,3G,phone_entry,2,success,,johannesburg,2026-03-28 10:44:33.993875,app
7985,2026-03-25 08:48:33.993875,personal_details,progress,+27836195725,S1975,A550,Branch,Android,ios 26,4G,personal_details,4,success,,johannesburg,2026-03-28 10:44:33.993875,app
7986,2026-03-24 09:43:33.993875,start,progress,+27832619762,S2127,A2108,Branch,ios,Android 11,3G,start,1,success,,Cape town,2026-03-28 10:44:33.993875,app
7987,2026-03-24 07:36:33.993875,account_created,progress,+27835295498,S1514,A1409,Web,ios,ios 26,3G,account_created,6,fail,,Cape town,2026-03-28 10:44:33.993875,app
7988,2026-03-24 12:44:33.993875,account_created,progress,+27837968947,S479,A888,USSD,ios,Android 11,3G,account_created,6,fail,,Cape town,2026-03-28 10:44:33.993875,app
7989,2026-03-27 01:04:33.993875,start,progress,+27833955627,S2321,A4648,Mobile App,ios,ios 26,3G,start,1,abandon,,Durban,2026-03-28 10:44:33.993875,app
7990,2026-03-24 21:13:33.993875,personal_details,progress,+27832551232,S1375,A2011,Branch,ios,ios 26,4G,personal_details,4,fail,,Cape town,2026-03-28 10:44:33.993875,app
7991,2026-03-27 17:13:33.993875,otp,progress,+27837594461,S53,A4028,Web,Android,Android 11,3G,otp,3,fail,,Cape town,2026-03-28 10:44:33.993875,app
7992,2026-03-23 01:13:33.993875,personal_details,progress,+27836318019,S2641,A265,Web,ios,Android 11,4G,personal_details,4,fail,,Durban,2026-03-28 10:44:33.993875,app
7993,2026-03-27 04:21:33.993875,start,progress,+27832937084,S1145,A251,USSD,Android,Android 11,4G,start,1,success,,Durban,2026-03-28 10:44:33.993875,app
7994,2026-03-23 21:29:33.993875,start,progress,+27837140845,S814,A1876,Branch,Android,Android 11,3G,start,1,success,,Durban,2026-03-28 10:44:33.993875,app
7995,2026-03-23 23:09:33.993875,phone_entry,progress,+27837992151,S1447,A2280,Branch,ios,Android 11,4G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:33.993875,app
7996,2026-03-23 12:00:33.993875,kyc_upload,progress,+27834488962,S1120,A165,Branch,ios,Android 11,3G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:33.993875,app
7997,2026-03-27 20:58:33.993875,account_created,progress,+27831641255,S2443,A4817,Web,ios,ios 26,4G,account_created,6,abandon,,Durban,2026-03-28 10:44:33.993875,app
7998,2026-03-25 11:12:33.993875,account_created,progress,+27836469488,S2609,A4277,Mobile App,ios,ios 26,4G,account_created,6,success,,johannesburg,2026-03-28 10:44:33.993875,app
7999,2026-03-22 12:35:33.993875,start,progress,+27833170200,S2076,A1684,Branch,Android,Android 11,3G,start,1,success,,Durban,2026-03-28 10:44:33.993875,app
8000,2026-03-23 08:04:33.993875,kyc_upload,progress,+27832169641,S2050,A3770,USSD,ios,ios 26,3G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:33.993875,app
8001,2026-03-28 01:33:33.993875,start,progress,+27838551917,S2647,A3456,Web,Android,Android 11,3G,start,1,success,,Durban,2026-03-28 10:44:33.993875,app
8002,2026-03-25 00:00:33.993875,personal_details,progress,+27832359109,S2135,A656,Mobile App,Android,Android 11,3G,personal_details,4,success,,Cape town,2026-03-28 10:44:33.993875,app
8003,2026-03-24 09:17:33.993875,start,progress,+27833121545,S1352,A1344,USSD,ios,Android 11,3G,start,1,fail,,Durban,2026-03-28 10:44:33.993875,app
8004,2026-03-22 19:58:33.993875,account_created,progress,+27839300759,S1235,A1276,USSD,ios,ios 26,4G,account_created,6,abandon,,Durban,2026-03-28 10:44:33.993875,app
8005,2026-03-27 19:39:33.993875,phone_entry,progress,+27837630886,S2637,A1420,USSD,ios,ios 26,4G,phone_entry,2,success,,johannesburg,2026-03-28 10:44:33.993875,app
8006,2026-03-23 07:14:33.993875,account_created,progress,+27832635214,S1649,A2684,Web,Android,ios 26,3G,account_created,6,fail,,johannesburg,2026-03-28 10:44:33.993875,app
8007,2026-03-22 02:41:33.993875,personal_details,progress,+27838917862,S1036,A2726,Mobile App,Android,Android 11,4G,personal_details,4,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
8008,2026-03-26 23:36:33.993875,phone_entry,progress,+27834694047,S82,A3307,USSD,Android,ios 26,3G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:33.993875,app
8009,2026-03-22 18:33:33.993875,account_created,progress,+27838574185,S2683,A4348,Mobile App,ios,Android 11,4G,account_created,6,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
8010,2026-03-28 00:56:33.993875,start,progress,+27839002651,S2622,A1891,Web,Android,ios 26,3G,start,1,fail,,Cape town,2026-03-28 10:44:33.993875,app
8011,2026-03-28 08:10:33.993875,otp,progress,+27835674873,S1725,A1942,Web,ios,Android 11,4G,otp,3,fail,,Durban,2026-03-28 10:44:33.993875,app
8012,2026-03-27 04:48:33.993875,phone_entry,progress,+27837166662,S872,A564,Branch,Android,Android 11,4G,phone_entry,2,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
8013,2026-03-23 23:24:33.993875,account_created,progress,+27838212607,S629,A48,Mobile App,ios,Android 11,4G,account_created,6,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
8014,2026-03-23 15:40:33.993875,otp,progress,+27831947504,S2504,A4438,USSD,ios,ios 26,3G,otp,3,fail,,Durban,2026-03-28 10:44:33.993875,app
8015,2026-03-23 14:32:33.993875,otp,progress,+27838405744,S72,A1894,USSD,Android,ios 26,4G,otp,3,abandon,,Durban,2026-03-28 10:44:33.993875,app
8016,2026-03-28 08:40:33.993875,kyc_upload,progress,+27836565896,S2437,A561,Branch,Android,Android 11,4G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:33.993875,app
8017,2026-03-26 05:39:33.993875,otp,progress,+27839248315,S426,A747,Web,ios,Android 11,4G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.993875,app
8018,2026-03-27 07:44:33.993875,kyc_upload,progress,+27835900329,S2359,A2550,Branch,ios,Android 11,4G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
8019,2026-03-24 11:13:33.993875,kyc_upload,progress,+27831893457,S1389,A2819,Mobile App,Android,ios 26,4G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:33.993875,app
8020,2026-03-27 08:24:33.993875,kyc_upload,progress,+27837252906,S484,A2280,USSD,Android,ios 26,3G,kyc_upload,5,abandon,,Durban,2026-03-28 10:44:33.993875,app
8021,2026-03-28 04:29:33.993875,account_created,progress,+27838708763,S1410,A4316,Mobile App,Android,ios 26,4G,account_created,6,success,,Durban,2026-03-28 10:44:33.993875,app
8022,2026-03-24 01:43:33.993875,start,progress,+27837115487,S2060,A4374,USSD,Android,ios 26,4G,start,1,fail,,Cape town,2026-03-28 10:44:33.993875,app
8023,2026-03-21 17:25:33.993875,otp,progress,+27833902142,S654,A1712,Branch,ios,ios 26,4G,otp,3,success,,Durban,2026-03-28 10:44:33.993875,app
8024,2026-03-27 11:12:33.993875,phone_entry,progress,+27833346150,S2649,A504,Web,Android,ios 26,4G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:33.993875,app
8025,2026-03-26 17:47:33.993875,otp,progress,+27831400017,S28,A2374,Branch,ios,Android 11,4G,otp,3,abandon,,Durban,2026-03-28 10:44:33.993875,app
8026,2026-03-26 08:40:33.993875,personal_details,progress,+27836754408,S1958,A4648,Web,ios,Android 11,4G,personal_details,4,abandon,,Cape town,2026-03-28 10:44:33.993875,app
8027,2026-03-25 04:47:33.993875,otp,progress,+27833732309,S1524,A1345,USSD,ios,Android 11,3G,otp,3,success,,johannesburg,2026-03-28 10:44:33.993875,app
8028,2026-03-28 10:03:33.993875,phone_entry,progress,+27839597692,S2909,A808,Web,ios,Android 11,4G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:33.993875,app
8029,2026-03-22 06:39:33.993875,start,progress,+27837867005,S2018,A3318,Mobile App,ios,ios 26,4G,start,1,success,,Cape town,2026-03-28 10:44:33.993875,app
8030,2026-03-24 06:50:33.993875,kyc_upload,progress,+27833297530,S31,A1697,Web,ios,Android 11,4G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:33.993875,app
8031,2026-03-24 17:05:33.993875,start,progress,+27835210422,S2151,A4778,Branch,ios,ios 26,3G,start,1,success,,Durban,2026-03-28 10:44:33.993875,app
8032,2026-03-25 15:15:33.993875,start,progress,+27835378527,S621,A4145,Branch,ios,ios 26,4G,start,1,abandon,,Durban,2026-03-28 10:44:33.993875,app
8033,2026-03-24 13:40:33.993875,personal_details,progress,+27832372335,S31,A2521,USSD,ios,Android 11,3G,personal_details,4,success,,johannesburg,2026-03-28 10:44:33.993875,app
8034,2026-03-27 06:17:33.993875,account_created,progress,+27834367746,S2345,A4953,Web,ios,ios 26,4G,account_created,6,success,,Cape town,2026-03-28 10:44:33.993875,app
8035,2026-03-27 21:56:33.993875,kyc_upload,progress,+27834149554,S2580,A2910,Branch,ios,ios 26,4G,kyc_upload,5,abandon,,Durban,2026-03-28 10:44:33.993875,app
8036,2026-03-27 23:40:33.993875,account_created,progress,+27837829105,S927,A462,USSD,Android,Android 11,4G,account_created,6,fail,,johannesburg,2026-03-28 10:44:33.993875,app
8037,2026-03-24 11:28:33.993875,phone_entry,progress,+27832406257,S1211,A1033,Branch,Android,Android 11,4G,phone_entry,2,fail,,Durban,2026-03-28 10:44:33.993875,app
8038,2026-03-23 13:03:33.993875,kyc_upload,progress,+27835283736,S79,A4804,Branch,ios,Android 11,4G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:33.993875,app
8039,2026-03-24 16:39:33.993875,otp,progress,+27838030171,S2563,A3547,USSD,ios,ios 26,3G,otp,3,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
8040,2026-03-23 12:30:33.993875,otp,progress,+27835838021,S1541,A2670,Web,Android,ios 26,4G,otp,3,success,,johannesburg,2026-03-28 10:44:33.993875,app
8041,2026-03-23 13:50:33.993875,kyc_upload,progress,+27833969440,S2513,A4923,Branch,ios,ios 26,3G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
8042,2026-03-21 15:26:33.993875,kyc_upload,progress,+27834607404,S2215,A4333,Web,ios,Android 11,4G,kyc_upload,5,success,,johannesburg,2026-03-28 10:44:33.993875,app
8043,2026-03-27 18:39:33.993875,otp,progress,+27835362952,S2464,A1804,Branch,ios,Android 11,4G,otp,3,success,,Cape town,2026-03-28 10:44:33.993875,app
8044,2026-03-23 18:35:33.993875,phone_entry,progress,+27831311196,S566,A1403,Mobile App,Android,Android 11,4G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:33.993875,app
8045,2026-03-22 11:09:33.993875,personal_details,progress,+27837956461,S2212,A3003,Branch,Android,Android 11,4G,personal_details,4,success,,johannesburg,2026-03-28 10:44:33.993875,app
8046,2026-03-22 22:10:33.993875,start,progress,+27831150510,S624,A3695,Branch,ios,Android 11,4G,start,1,fail,,johannesburg,2026-03-28 10:44:33.993875,app
8047,2026-03-25 01:57:33.993875,account_created,progress,+27836325722,S1725,A626,Mobile App,Android,Android 11,4G,account_created,6,fail,,Durban,2026-03-28 10:44:33.993875,app
8048,2026-03-25 01:39:33.993875,personal_details,progress,+27836089798,S2060,A1840,USSD,ios,Android 11,3G,personal_details,4,success,,johannesburg,2026-03-28 10:44:33.993875,app
8049,2026-03-24 00:17:33.993875,account_created,progress,+27834564421,S2676,A4517,Branch,Android,ios 26,3G,account_created,6,fail,,johannesburg,2026-03-28 10:44:33.993875,app
8050,2026-03-24 06:51:33.993875,kyc_upload,progress,+27834424323,S969,A1999,Mobile App,Android,Android 11,4G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:33.993875,app
8051,2026-03-27 22:26:33.993875,start,progress,+27836273537,S1205,A1568,Branch,ios,Android 11,3G,start,1,fail,,Cape town,2026-03-28 10:44:33.993875,app
8052,2026-03-26 05:50:33.993875,kyc_upload,progress,+27833198880,S2522,A3583,USSD,ios,ios 26,4G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
8053,2026-03-23 18:15:33.993875,account_created,progress,+27839958164,S1926,A4674,USSD,ios,ios 26,3G,account_created,6,fail,,Durban,2026-03-28 10:44:33.993875,app
8054,2026-03-27 15:01:33.993875,otp,progress,+27837502838,S1026,A2144,Mobile App,ios,ios 26,3G,otp,3,fail,,Cape town,2026-03-28 10:44:33.993875,app
8055,2026-03-21 22:15:33.993875,phone_entry,progress,+27832812946,S1824,A4695,Web,Android,ios 26,4G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:33.993875,app
8056,2026-03-23 08:12:33.993875,kyc_upload,progress,+27838206690,S415,A4052,USSD,ios,ios 26,4G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:33.993875,app
8057,2026-03-21 19:21:33.993875,otp,progress,+27838169485,S258,A3604,USSD,ios,Android 11,3G,otp,3,fail,,Durban,2026-03-28 10:44:33.993875,app
8058,2026-03-25 01:00:33.993875,account_created,progress,+27833155346,S1729,A4527,Web,ios,ios 26,4G,account_created,6,abandon,,Cape town,2026-03-28 10:44:33.993875,app
8059,2026-03-22 10:53:33.993875,otp,progress,+27834061172,S1181,A4556,Web,ios,Android 11,3G,otp,3,success,,Durban,2026-03-28 10:44:33.993875,app
8060,2026-03-26 00:16:33.993875,personal_details,progress,+27837879641,S1175,A4479,USSD,Android,ios 26,4G,personal_details,4,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
8061,2026-03-24 10:40:33.993875,kyc_upload,progress,+27833613345,S2460,A2973,Mobile App,ios,Android 11,3G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:33.993875,app
8062,2026-03-25 21:54:33.993875,kyc_upload,progress,+27834878984,S346,A203,Mobile App,ios,ios 26,4G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.993875,app
8063,2026-03-21 17:55:33.993875,kyc_upload,progress,+27833834700,S367,A1433,USSD,ios,ios 26,3G,kyc_upload,5,success,,Durban,2026-03-28 10:44:33.993875,app
8064,2026-03-26 13:13:33.993875,otp,progress,+27837028443,S2382,A1974,Mobile App,ios,ios 26,3G,otp,3,abandon,,Cape town,2026-03-28 10:44:33.993875,app
8065,2026-03-22 13:20:33.993875,otp,progress,+27837373107,S2530,A1112,Web,ios,Android 11,4G,otp,3,fail,,Cape town,2026-03-28 10:44:33.993875,app
8066,2026-03-26 17:00:33.993875,kyc_upload,progress,+27832620482,S2824,A3606,USSD,Android,ios 26,3G,kyc_upload,5,fail,,johannesburg,2026-03-28 10:44:33.993875,app
